1385058568	1385058816	3232392	711 BED Dorothy Schonhans	N Firbank Central Bed	248
1385026803	1385028606	3230705	348	Firbank East Chair	1803
1385026797	1385028600	3230704	345	Firbank East Chair	1803
1385026779	1385028582	3230702	344	Firbank East Chair	1803
1385026733	1385028537	3230701	335	Firbank East Bed	1804
1385026700	1385028503	3230700	349	Firbank East Chair	1803
1385026691	1385028494	3230699	334	Firbank East Chair	1803
1385026636	1385028437	3230698	338	Firbank East Bed	1801
1385026610	1385028412	3230697	333	Firbank East Bath	1802
1385026610	1385028412	3230696	340	Firbank East Bed	1802
1385026577	1385028380	3230694	333	Firbank East Bed	1803
1385026559	1385028361	3230693	337	Firbank East Chair	1802
1385026513	1385028316	3230691	341	Firbank East Bed	1803
1385026492	1385028296	3230690	349	Firbank East Bed	1804
1385026423	1385028226	3230689	341	Firbank East Chair	1803
1385026407	1385028210	3230687	333	Firbank East Chair	1803
1385026284	1385026761	3230684	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	477
1385026235	1385028036	3230683	331	Firbank East Bed	1801
1385026229	1385028030	3230682	336	Firbank East Chair	1801
1385026202	1385028003	3230681	334	Firbank East Bed	1801
1385026121	1385027922	3230680	355	Firbank East Bath	1801
1385026024	1385027825	3230679	356	Firbank East Bed	1801
1385026000	1385027803	3230678	XL Firbank East RM  331	Repeaters and Locators	1803
1385025966	1385027767	3230677	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1801
1385025921	1385027722	3230676	335	Firbank East Chair	1801
1385025858	1385027661	3230675	353	Firbank East Chair	1803
1385025770	1385027573	3230674	355	Firbank East Chair	1803
1385025721	1385027522	3230673	Kendal Apt 64	Steve's Check In WATCH Area	1801
1385025712	1385027515	3230672	340	Firbank East Chair	1803
1385025680	1385025877	3230668	405	Westmorland Dukane Bed	197
1385025679	1385027481	3230667	351	Firbank East Bath	1802
1385025646	1385027447	3230665	338	Firbank East Chair	1801
1385025643	1385027444	3230664	339	Firbank East Chair	1801
1385025637	1385027438	3230663	337	Firbank East Bed	1801
1385025623	1385027426	3230662	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1803
1385025540	1385027342	3230661	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385025418	1385027221	3230660	336	Firbank East Bed	1803
1385025373	1385027176	3230659	343	Firbank East Chair	1803
1385025340	1385027143	3230658	BLAH	Steve's Check In WATCH Area	1803
1385025276	1385027077	3230657	355	Firbank East Bed	1801
1385025185	1385025755	3230656	401	Westmorland Dukane Bath	570
1385025184	1385025755	3230655	401	Westmorland Dukane Bed	571
1385025041	1385026842	3230651	350	Firbank East Bed	1801
1385025008	1385026809	3230650	352	Firbank East Bed	1801
1385025008	1385026809	3230649	353	Firbank East Bed	1801
1385025008	1385026809	3230648	356	Firbank East Chair	1801
1385025001	1385026803	3230647	348	Firbank East Chair	1802
1385024995	1385026797	3230646	345	Firbank East Chair	1802
1385024986	1385025206	3230645	 619  BATH Jesse Green	N Firbank West Bath	220
1385024977	1385026779	3230644	344	Firbank East Chair	1802
1385024932	1385026733	3230643	335	Firbank East Bed	1801
1385024900	1385026700	3230642	349	Firbank East Chair	1800
1385024890	1385026691	3230641	334	Firbank East Chair	1801
1385024852	1385025262	3230640	422	Westmorland Dukane Bed	410
1385024833	1385026636	3230639	338	Firbank East Bed	1803
1385024808	1385026610	3230638	333	Firbank East Bath	1802
1385024808	1385026610	3230637	340	Firbank East Bed	1802
1385024776	1385026577	3230636	333	Firbank East Bed	1801
1385024758	1385026559	3230635	337	Firbank East Chair	1801
1385024711	1385026513	3230630	341	Firbank East Bed	1802
1385024689	1385026492	3230628	349	Firbank East Bed	1803
1385024624	1385024934	3230627	447	Westmorland Dukane Bed	310
1385024622	1385026423	3230626	341	Firbank East Chair	1801
1385024604	1385026407	3230625	333	Firbank East Chair	1803
1385024432	1385026235	3230622	331	Firbank East Bed	1803
1385024428	1385026229	3230621	336	Firbank East Chair	1801
1385024401	1385026202	3230619	334	Firbank East Bed	1801
1385024399	1385024579	3230618	416	Westmorland Dukane Bed	180
1385024317	1385026121	3230617	355	Firbank East Bath	1804
1385024223	1385026024	3230616	356	Firbank East Bed	1801
1385024199	1385026000	3230615	XL Firbank East RM  331	Repeaters and Locators	1801
1385024163	1385025966	3230613	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1803
1385024118	1385025921	3230612	335	Firbank East Chair	1803
1385024056	1385025858	3230611	353	Firbank East Chair	1802
1385024053	1385024377	3230610	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	324
1385023967	1385025770	3230608	355	Firbank East Chair	1803
1385023919	1385025721	3230607	Kendal Apt 64	Steve's Check In WATCH Area	1802
1385023877	1385025679	3230604	351	Firbank East Bath	1802
1385023858	1385025661	3230603	340	Firbank East Chair	1803
1385023843	1385025646	3230602	338	Firbank East Chair	1803
1385023840	1385025643	3230601	339	Firbank East Chair	1803
1385023834	1385025637	3230600	337	Firbank East Bed	1803
1385023821	1385025623	3230599	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385023736	1385025540	3230598	548 BED	STEVES HOLD UN-USED DEVICE AREA	1804
1385023616	1385025418	3230597	336	Firbank East Bed	1802
1385023570	1385025373	3230595	343	Firbank East Chair	1803
1385023537	1385025340	3230594	BLAH	Steve's Check In WATCH Area	1803
1385023474	1385025276	3230593	355	Firbank East Bed	1802
1385023239	1385025041	3230592	350	Firbank East Bed	1802
1385023205	1385025008	3230591	352	Firbank East Bed	1803
1385023205	1385025008	3230590	353	Firbank East Bed	1803
1385023205	1385025008	3230589	356	Firbank East Chair	1803
1385023200	1385025001	3230588	348	Firbank East Chair	1801
1385023193	1385024995	3230587	345	Firbank East Chair	1802
1385023187	1385024075	3230586	711 BATH Dorothy Schonhans	N Firbank Central Bath	888
1385023175	1385024977	3230585	344	Firbank East Chair	1802
1385023130	1385024932	3230584	335	Firbank East Bed	1802
1385023096	1385024899	3230583	349	Firbank East Chair	1803
1385023087	1385024890	3230582	334	Firbank East Chair	1803
1385023031	1385024833	3230580	338	Firbank East Bed	1802
1385023006	1385024808	3230579	333	Firbank East Bath	1802
1385023006	1385024808	3230578	340	Firbank East Bed	1802
1385022973	1385024776	3230577	333	Firbank East Bed	1803
1385022907	1385024711	3230576	341	Firbank East Bed	1804
1385022906	1385024707	3230574	337	Firbank East Chair	1801
1385022888	1385024689	3230573	349	Firbank East Bed	1801
1385022820	1385024622	3230570	341	Firbank East Chair	1802
1385022801	1385024604	3230569	333	Firbank East Chair	1803
1385022631	1385024432	3230567	331	Firbank East Bed	1801
1385022626	1385024428	3230566	336	Firbank East Chair	1802
1385022598	1385024401	3230565	334	Firbank East Bed	1803
1385022516	1385024317	3230564	355	Firbank East Bath	1801
1385022478	1385022670	3230562	401	Westmorland Dukane Bath	192
1385022477	1385022670	3230561	401	Westmorland Dukane Bed	193
1385022421	1385024223	3230560	356	Firbank East Bed	1802
1385022398	1385024199	3230559	XL Firbank East RM  331	Repeaters and Locators	1801
1385022361	1385024163	3230556	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1802
1385022316	1385024118	3230555	335	Firbank East Chair	1802
1385022255	1385024056	3230554	353	Firbank East Chair	1801
1385022164	1385023967	3230553	355	Firbank East Chair	1803
1385022116	1385023919	3230552	Kendal Apt 64	Steve's Check In WATCH Area	1803
1385022077	1385023879	3230551	 619  BATH Jesse Green	N Firbank West Bath	1802
1385022073	1385023877	3230550	351	Firbank East Bath	1804
1385022055	1385023858	3230549	340	Firbank East Chair	1803
1385022042	1385023843	3230547	338	Firbank East Chair	1801
1385022037	1385023840	3230545	339	Firbank East Chair	1803
1385022033	1385023834	3230544	337	Firbank East Bed	1801
1385022019	1385023821	3230539	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385021934	1385023736	3230534	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385021813	1385023616	3230533	336	Firbank East Bed	1803
1385021801	1385021991	3230532	711 BED Dorothy Schonhans	N Firbank Central Bed	190
1385021767	1385023570	3230531	343	Firbank East Chair	1803
1385021734	1385023537	3230530	BLAH	Steve's Check In WATCH Area	1803
1385021673	1385023474	3230528	355	Firbank East Bed	1801
1385021436	1385023239	3230525	350	Firbank East Bed	1803
1385021402	1385023205	3230524	352	Firbank East Bed	1803
1385021402	1385023205	3230523	353	Firbank East Bed	1803
1385021402	1385023205	3230522	356	Firbank East Chair	1803
1385021396	1385023199	3230521	348	Firbank East Chair	1803
1385021390	1385023193	3230520	345	Firbank East Chair	1803
1385021372	1385023175	3230519	344	Firbank East Chair	1803
1385021329	1385023130	3230518	335	Firbank East Bed	1801
1385021293	1385023096	3230517	349	Firbank East Chair	1803
1385021284	1385023087	3230516	334	Firbank East Chair	1803
1385021229	1385023030	3230515	338	Firbank East Bed	1801
1385021205	1385023006	3230514	333	Firbank East Bath	1801
1385021205	1385023006	3230513	340	Firbank East Bed	1801
1385021169	1385022973	3230510	333	Firbank East Bed	1804
1385021103	1385022906	3230508	337	Firbank East Chair	1803
1385021085	1385022888	3230507	349	Firbank East Bed	1803
1385021060	1385022861	3230506	341	Firbank East Bed	1801
1385021018	1385022819	3230505	341	Firbank East Chair	1801
1385020999	1385022801	3230504	333	Firbank East Chair	1802
1385020985	1385021374	3230503	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	389
1385020830	1385022631	3230501	331	Firbank East Bed	1801
1385020824	1385022626	3230500	336	Firbank East Chair	1802
1385020797	1385022598	3230499	334	Firbank East Bed	1801
1385020713	1385022516	3230498	355	Firbank East Bath	1803
1385020619	1385022421	3230497	356	Firbank East Bed	1802
1385020594	1385022398	3230496	XL Firbank East RM  331	Repeaters and Locators	1804
1385020558	1385022361	3230495	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1803
1385020513	1385022316	3230494	335	Firbank East Chair	1803
1385020452	1385022255	3230493	353	Firbank East Chair	1803
1385020362	1385022164	3230492	355	Firbank East Chair	1802
1385020314	1385022116	3230491	Kendal Apt 64	Steve's Check In WATCH Area	1802
1385020271	1385022073	3230490	351	Firbank East Bath	1802
1385020253	1385022055	3230489	340	Firbank East Chair	1802
1385020235	1385022037	3230488	339	Firbank East Chair	1802
1385020217	1385022019	3230487	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385020205	1385022007	3230486	338	Firbank East Chair	1802
1385020175	1385021977	3230484	337	Firbank East Bed	1802
1385020133	1385021934	3230482	548 BED	STEVES HOLD UN-USED DEVICE AREA	1801
1385020012	1385021813	3230481	336	Firbank East Bed	1801
1385019965	1385021767	3230480	343	Firbank East Chair	1802
1385019931	1385021734	3230479	BLAH	Steve's Check In WATCH Area	1803
1385019871	1385021673	3230478	355	Firbank East Bed	1802
1385019635	1385021436	3230473	350	Firbank East Bed	1801
1385019602	1385021402	3230472	352	Firbank East Bed	1800
1385019601	1385021402	3230471	353	Firbank East Bed	1801
1385019601	1385021402	3230470	356	Firbank East Chair	1801
1385019595	1385021396	3230469	348	Firbank East Chair	1801
1385019589	1385021390	3230468	345	Firbank East Chair	1801
1385019571	1385021372	3230467	344	Firbank East Chair	1801
1385019526	1385021329	3230466	335	Firbank East Bed	1803
1385019490	1385021293	3230465	349	Firbank East Chair	1803
1385019482	1385021284	3230464	334	Firbank East Chair	1802
1385019427	1385021229	3230461	338	Firbank East Bed	1802
1385019403	1385021205	3230460	333	Firbank East Bath	1802
1385019403	1385021205	3230459	340	Firbank East Bed	1802
1385019366	1385021169	3230458	333	Firbank East Bed	1803
1385019302	1385021103	3230457	337	Firbank East Chair	1801
1385019285	1385019493	3230456	337	Cumberland Dukane Bed	208
1385019282	1385021085	3230455	349	Firbank East Bed	1803
1385019259	1385021060	3230454	341	Firbank East Bed	1801
1385019215	1385021018	3230453	341	Firbank East Chair	1803
1385019196	1385020999	3230452	333	Firbank East Chair	1803
1385019028	1385020830	3230450	331	Firbank East Bed	1802
1385019023	1385020824	3230449	336	Firbank East Chair	1801
1385018994	1385020797	3230447	334	Firbank East Bed	1803
1385018910	1385020713	3230445	355	Firbank East Bath	1803
1385018816	1385020619	3230444	356	Firbank East Bed	1803
1385018792	1385020594	3230443	XL Firbank East RM  331	Repeaters and Locators	1802
1385018755	1385020558	3230441	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1803
1385018710	1385020513	3230440	335	Firbank East Chair	1803
1385018650	1385020452	3230438	353	Firbank East Chair	1802
1385018561	1385020362	3230437	355	Firbank East Chair	1801
1385018512	1385020314	3230436	Kendal Apt 64	Steve's Check In WATCH Area	1802
1385018471	1385018709	3230435	611 BED Sally Scattergood	N Firbank West Bed	238
1385018469	1385020271	3230434	351	Firbank East Bath	1802
1385018451	1385020253	3230433	340	Firbank East Chair	1802
1385018434	1385020235	3230432	339	Firbank East Chair	1801
1385018415	1385020217	3230431	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385018404	1385020205	3230430	338	Firbank East Chair	1801
1385018372	1385020175	3230427	337	Firbank East Bed	1803
1385018332	1385020133	3230425	548 BED	STEVES HOLD UN-USED DEVICE AREA	1801
1385018211	1385020012	3230424	336	Firbank East Bed	1801
1385018163	1385019965	3230422	343	Firbank East Chair	1802
1385018129	1385019931	3230421	BLAH	Steve's Check In WATCH Area	1802
1385018069	1385019871	3230419	355	Firbank East Bed	1802
1385017832	1385019634	3230418	350	Firbank East Bed	1802
1385017799	1385019601	3230417	352	Firbank East Bed	1802
1385017799	1385019601	3230416	353	Firbank East Bed	1802
1385017799	1385019601	3230415	356	Firbank East Chair	1802
1385017793	1385019595	3230414	348	Firbank East Chair	1802
1385017787	1385019589	3230413	345	Firbank East Chair	1802
1385017769	1385019571	3230412	344	Firbank East Chair	1802
1385017723	1385019526	3230410	335	Firbank East Bed	1803
1385017688	1385019490	3230409	349	Firbank East Chair	1802
1385017678	1385019482	3230408	334	Firbank East Chair	1804
1385017624	1385019427	3230407	338	Firbank East Bed	1803
1385017600	1385019403	3230406	333	Firbank East Bath	1803
1385017600	1385019403	3230405	340	Firbank East Bed	1803
1385017563	1385019366	3230404	333	Firbank East Bed	1803
1385017498	1385019302	3230403	337	Firbank East Chair	1804
1385017480	1385019282	3230401	349	Firbank East Bed	1802
1385017456	1385019258	3230400	341	Firbank East Bed	1802
1385017414	1385019215	3230397	341	Firbank East Chair	1801
1385017393	1385019196	3230391	333	Firbank East Chair	1803
1385017227	1385019028	3230389	331	Firbank East Bed	1801
1385017191	1385018994	3230388	334	Firbank East Bed	1803
1385017167	1385018970	3230387	336	Firbank East Chair	1803
1385017107	1385018909	3230386	355	Firbank East Bath	1802
1385017015	1385018816	3230385	356	Firbank East Bed	1801
1385016990	1385018792	3230384	XL Firbank East RM  331	Repeaters and Locators	1802
1385016953	1385018755	3230382	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1802
1385016908	1385018710	3230380	335	Firbank East Chair	1802
1385016849	1385018650	3230379	353	Firbank East Chair	1801
1385016758	1385018561	3230373	355	Firbank East Chair	1803
1385016710	1385018512	3230370	Kendal Apt 64	Steve's Check In WATCH Area	1802
1385016668	1385018469	3230369	351	Firbank East Bath	1801
1385016650	1385018451	3230367	340	Firbank East Chair	1801
1385016630	1385018433	3230365	339	Firbank East Chair	1803
1385016614	1385018415	3230364	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1801
1385016600	1385018404	3230363	338	Firbank East Chair	1804
1385016569	1385018372	3230362	337	Firbank East Bed	1803
1385016530	1385018332	3230361	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385016408	1385018211	3230359	336	Firbank East Bed	1803
1385016361	1385018163	3230356	343	Firbank East Chair	1802
1385016328	1385018129	3230355	BLAH	Steve's Check In WATCH Area	1801
1385016268	1385018069	3230354	355	Firbank East Bed	1801
1385016031	1385017832	3230352	350	Firbank East Bed	1801
1385015998	1385017799	3230351	352	Firbank East Bed	1801
1385015998	1385017799	3230350	353	Firbank East Bed	1801
1385015998	1385017799	3230349	356	Firbank East Chair	1801
1385015992	1385017793	3230348	348	Firbank East Chair	1801
1385015987	1385017302	3230347	305 Bath	Firbank Central Bath	1315
1385015986	1385017787	3230346	345	Firbank East Chair	1801
1385015968	1385017769	3230345	344	Firbank East Chair	1801
1385015921	1385017723	3230343	335	Firbank East Bed	1802
1385015884	1385017688	3230341	349	Firbank East Chair	1804
1385015875	1385017678	3230339	334	Firbank East Chair	1803
1385015821	1385017624	3230336	338	Firbank East Bed	1803
1385015797	1385017600	3230335	333	Firbank East Bath	1803
1385015797	1385017600	3230334	340	Firbank East Bed	1803
1385015761	1385017563	3230332	333	Firbank East Bed	1802
1385015696	1385017498	3230329	337	Firbank East Chair	1802
1385015677	1385017480	3230328	349	Firbank East Bed	1803
1385015653	1385017456	3230327	341	Firbank East Bed	1803
1385015645	1385015944	3230325	 618  BED Elizabeth Green	N Firbank West Bed	299
1385015590	1385017393	3230321	333	Firbank East Chair	1803
1385015566	1385017369	3230320	341	Firbank East Chair	1803
1385015426	1385017227	3230319	331	Firbank East Bed	1801
1385015390	1385017191	3230318	334	Firbank East Bed	1801
1385015366	1385017167	3230316	336	Firbank East Chair	1801
1385015305	1385017107	3230315	355	Firbank East Bath	1802
1385015213	1385017014	3230313	356	Firbank East Bed	1801
1385015187	1385016990	3230312	XL Firbank East RM  331	Repeaters and Locators	1803
1385015151	1385016953	3230311	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1802
1385015106	1385016908	3230310	335	Firbank East Chair	1802
1385015047	1385016849	3230309	353	Firbank East Chair	1802
1385014956	1385016758	3230308	355	Firbank East Chair	1802
1385014909	1385016710	3230306	Kendal Apt 64	Steve's Check In WATCH Area	1801
1385014866	1385016668	3230305	351	Firbank East Bath	1802
1385014848	1385016650	3230304	340	Firbank East Chair	1802
1385014827	1385016629	3230303	339	Firbank East Chair	1802
1385014812	1385016614	3230302	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1802
1385014796	1385016599	3230301	338	Firbank East Chair	1803
1385014768	1385016569	3230300	337	Firbank East Bed	1801
1385014727	1385016530	3230299	548 BED	STEVES HOLD UN-USED DEVICE AREA	1803
1385014604	1385016407	3230298	336	Firbank East Bed	1803
1385014559	1385016361	3230297	343	Firbank East Chair	1802
1385014526	1385016328	3230296	BLAH	Steve's Check In WATCH Area	1802
1385014467	1385016268	3230295	355	Firbank East Bed	1801
1385014229	1385016031	3230294	350	Firbank East Bed	1802
1385014196	1385015998	3230293	352	Firbank East Bed	1802
1385014196	1385015998	3230292	353	Firbank East Bed	1802
1385014196	1385015998	3230291	356	Firbank East Chair	1802
1385014190	1385015992	3230290	348	Firbank East Chair	1802
1385014184	1385015986	3230289	345	Firbank East Chair	1802
1385014165	1385015968	3230288	344	Firbank East Chair	1803
1385014081	1385015884	3230287	349	Firbank East Chair	1803
1385014078	1385015881	3230286	335	Firbank East Bed	1803
1385014018	1385015821	3230285	334	Firbank East Chair	1803
1385014018	1385015821	3230284	338	Firbank East Bed	1803
1385013995	1385015797	3230283	333	Firbank East Bath	1802
1385013994	1385015797	3230282	340	Firbank East Bed	1803
1385013959	1385015761	3230281	333	Firbank East Bed	1802
1385013893	1385015695	3230280	337	Firbank East Chair	1802
1385013875	1385015677	3230279	349	Firbank East Bed	1802
1385013851	1385015653	3230278	341	Firbank East Bed	1802
1385013788	1385015590	3230277	333	Firbank East Chair	1802
1385013764	1385015566	3230276	341	Firbank East Chair	1802
1385013623	1385015426	3230275	331	Firbank East Bed	1803
1385013587	1385015390	3230274	334	Firbank East Bed	1803
1385013563	1385015366	3230273	336	Firbank East Chair	1803
1385013503	1385015305	3230272	355	Firbank East Bath	1802
1385013410	1385015212	3230269	356	Firbank East Bed	1802
1385013386	1385015187	3230268	XL Firbank East RM  331	Repeaters and Locators	1801
1385013348	1385015151	3230267	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1803
1385013303	1385015106	3230266	335	Firbank East Chair	1803
1385013282	1385013692	3230263	425	Westmorland Dukane Bed	410
1385013245	1385015047	3230262	353	Firbank East Chair	1802
1385013155	1385014956	3230261	355	Firbank East Chair	1801
1385013107	1385014908	3230259	Kendal Apt 64	Steve's Check In WATCH Area	1801
1385013064	1385014866	3230258	351	Firbank East Bath	1802
1385013046	1385014848	3230257	340	Firbank East Chair	1802
1385013025	1385014827	3230256	339	Firbank East Chair	1802
1385013011	1385014812	3230255	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1801
1385012993	1385014796	3230254	338	Firbank East Chair	1803
1385012969	1385013152	3230252	438	Westmorland Dukane Bed	183
1385012966	1385014768	3230251	337	Firbank East Bed	1802
1385012925	1385014726	3230250	548 BED	STEVES HOLD UN-USED DEVICE AREA	1801
1385012803	1385014604	3230248	336	Firbank East Bed	1801
1385012757	1385014559	3230247	343	Firbank East Chair	1802
1385012724	1385014526	3230246	BLAH	Steve's Check In WATCH Area	1802
1385012665	1385014466	3230244	355	Firbank East Bed	1801
1385012653	1385013182	3230243	Kendal Apt  106	Steve's Check In WATCH Area	529
1385012426	1385014229	3230242	350	Firbank East Bed	1803
1385012393	1385014196	3230240	353	Firbank East Bed	1803
1385012393	1385014196	3230239	356	Firbank East Chair	1803
1385012393	1385014196	3230238	352	Firbank East Bed	1803
1385012388	1385014190	3230237	348	Firbank East Chair	1802
1385012381	1385014184	3230236	345	Firbank East Chair	1803
1385012363	1385014165	3230235	344	Firbank East Chair	1802
1385012282	1385012491	3230233	EXIT DOOR FIRBANK WEST NEAR RM 615	CROSSLANDS Door Alert Device	209
1385012279	1385014081	3230232	349	Firbank East Chair	1802
1385012275	1385014078	3230231	335	Firbank East Bed	1803
1385012217	1385014018	3230228	334	Firbank East Chair	1801
1385012217	1385014018	3230227	338	Firbank East Bed	1801
1385012193	1385013994	3230226	340	Firbank East Bed	1801
1385012193	1385013995	3230225	333	Firbank East Bath	1802
1385012157	1385013959	3230224	333	Firbank East Bed	1802
1385012090	1385013893	3230223	337	Firbank East Chair	1803
1385012072	1385013875	3230222	349	Firbank East Bed	1803
1385012048	1385013851	3230221	341	Firbank East Bed	1803
1385012047	1385012324	3230220	 610   BED Thornton Vandersall	N Firbank West Bed	277
1385011985	1385013788	3230219	333	Firbank East Chair	1803
1385011962	1385013764	3230218	341	Firbank East Chair	1802
1385011822	1385013623	3230216	331	Firbank East Bed	1801
1385011786	1385013587	3230215	334	Firbank East Bed	1801
1385011762	1385013563	3230214	336	Firbank East Chair	1801
1385011702	1385013503	3230209	355	Firbank East Bath	1801
1385011628	1385013431	3230208	EXIT DOOR NEW WALKWAY TO PARKING	CROSSLANDS Door Alert Device	1803
1385011608	1385013410	3230207	356	Firbank East Bed	1802
1385011583	1385013386	3230206	XL Firbank East RM  331	Repeaters and Locators	1803
1385011545	1385013348	3230205	Firbank East Door Pk Lot hol dstill there unused 11/12/12 steve	STEVES HOLD UN-USED DEVICE AREA	1803
1385011502	1385013303	3230204	335	Firbank East Chair	1801
1385011442	1385013245	3230202	353	Firbank East Chair	1803
1385011382	1385012651	3230201	Kendal Apt  106	Steve's Check In WATCH Area	1269
1385011353	1385013155	3230200	355	Firbank East Chair	1802
1385011304	1385013107	3230199	Kendal Apt 64	Steve's Check In WATCH Area	1803
1385011263	1385013064	3230198	351	Firbank East Bath	1801
1385011244	1385013046	3230195	340	Firbank East Chair	1802
1385011223	1385013025	3230190	339	Firbank East Chair	1802
1385011210	1385013011	3230189	KEN GEN Switch OFF Boiler room Kendal OLD	STEVES HOLD UN-USED DEVICE AREA	1801
1385011191	1385012993	3230187	338	Firbank East Chair	1802
1385011165	1385012966	3230185	337	Firbank East Bed	1801
1385011123	1385012925	3230184	548 BED	STEVES HOLD UN-USED DEVICE AREA	1802
1385011002	1385012803	3230183	336	Firbank East Bed	1801
1385010954	1385012757	3230182	343	Firbank East Chair	1803
1385010923	1385012724	3230181	BLAH	Steve's Check In WATCH Area	1801
1385010862	1385012664	3230180	355	Firbank East Bed	1802
1385010624	1385012426	3230178	350	Firbank East Bed	1802
1385010592	1385012393	3230176	353	Firbank East Bed	1801
1385010592	1385012393	3230175	356	Firbank East Chair	1801
1385010592	1385012393	3230174	352	Firbank East Bed	1801
1385010585	1385012388	3230173	348	Firbank East Chair	1803
1385010579	1385012381	3230171	345	Firbank East Chair	1802
1385010561	1385012363	3230170	344	Firbank East Chair	1802
1385010480	1385012282	3230169	EXIT DOOR FIRBANK WEST NEAR RM 615	CROSSLANDS Door Alert Device	1802
1385010477	1385012279	3230168	349	Firbank East Chair	1802
1385010474	1385012275	3230167	335	Firbank East Bed	1801
1385010416	1385012217	3230165	334	Firbank East Chair	1801
1385010416	1385012217	3230164	338	Firbank East Bed	1801
1385010392	1385012193	3230163	340	Firbank East Bed	1801
1385010392	1385012193	3230162	333	Firbank East Bath	1801
1385010356	1385012157	3230160	333	Firbank East Bed	1801
1385010287	1385012090	3230159	337	Firbank East Chair	1803
1385010271	1385012072	3230157	349	Firbank East Bed	1801
1385010245	1385012048	3230156	341	Firbank East Bed	1803
1385010182	1385011985	3230154	333	Firbank East Chair	1803
1385010158	1385011961	3230153	341	Firbank East Chair	1803
1385010019	1385011822	3230152	331	Firbank East Bed	1803
